Station_Name,Mode,Year,Month,Total_Boardings,Total_Alightings
Chatham,Metro,2023,12,8970,7380
Chatham,Metro,2024,1,8030,6370
Chatham,Metro,2024,2,11590,9360
Chatham,Metro,2024,3,13380,10970
Chatham,Metro,2024,4,11620,9100
Chatham,Metro,2024,5,13250,10950
Chatham,Metro,2024,6,10800,8820
Chelsea,Metro,2023,7,8570,11710
Chelsea,Metro,2023,8,25540,28980
Chelsea,Metro,2023,9,24450,27320
Chelsea,Metro,2023,10,17540,19220
Chelsea,Metro,2023,11,20980,23290
Chelsea,Metro,2023,12,21650,23600
Chelsea,Metro,2024,1,23330,26310
Chelsea,Metro,2024,2,26320,28520
Chelsea,Metro,2024,3,28580,29930
Chelsea,Metro,2024,4,24580,26180
Chelsea,Metro,2024,5,28370,29850
Chelsea,Metro,2024,6,21900,23200
Cheltenham,Metro,2023,7,6480,3550
Cheltenham,Metro,2023,8,46400,39660
Cheltenham,Metro,2023,9,45330,38670
Cheltenham,Metro,2023,10,76460,67900
Cheltenham,Metro,2023,11,45100,37340
Cheltenham,Metro,2023,12,38990,29960
Cheltenham,Metro,2024,1,42580,35270
Cheltenham,Metro,2024,2,59450,51430
Cheltenham,Metro,2024,3,64920,61230
Cheltenham,Metro,2024,4,58850,52550
Cheltenham,Metro,2024,5,57640,51060
Cheltenham,Metro,2024,6,51980,44300
Chiltern,VLine,2023,7,290,370
Chiltern,VLine,2023,8,290,210
Chiltern,VLine,2023,9,180,230
Chiltern,VLine,2023,10,290,360
Chiltern,VLine,2023,11,340,360
Chiltern,VLine,2023,12,370,380
Chiltern,VLine,2024,1,330,420
Chiltern,VLine,2024,2,250,370
Chiltern,VLine,2024,3,310,400
Chiltern,VLine,2024,4,440,430
Chiltern,VLine,2024,5,350,340
Chiltern,VLine,2024,6,330,460
Clarkefield,VLine,2023,7,2220,1970
Clarkefield,VLine,2023,8,1560,1440
Clarkefield,VLine,2023,9,2340,2060
Clarkefield,VLine,2023,10,2320,2210
Clarkefield,VLine,2023,11,2480,2110
Clarkefield,VLine,2023,12,1880,1520
Clarkefield,VLine,2024,1,2050,1770
Clarkefield,VLine,2024,2,1600,1470
Clarkefield,VLine,2024,3,2300,2150
Clarkefield,VLine,2024,4,2440,2220
Clarkefield,VLine,2024,5,2700,2510
Clarkefield,VLine,2024,6,2230,1930
Clayton,Metro,2023,7,119570,112250
Clayton,Metro,2023,8,139580,132270
Clayton,Metro,2023,9,128970,120260
Clayton,Metro,2023,10,130690,123190
Clayton,Metro,2023,11,110360,104140
Clayton,Metro,2023,12,110820,99140
Clayton,Metro,2024,1,116170,106900
Clayton,Metro,2024,2,125900,118960
Clayton,Metro,2024,3,142560,135510
Clayton,Metro,2024,4,132130,124810
Clayton,Metro,2024,5,125270,118830
Clayton,Metro,2024,6,116970,109100
Clayton,VLine,2023,7,1490,2150
Clayton,VLine,2023,8,1460,2050
Clayton,VLine,2023,9,1430,2070
Clayton,VLine,2023,10,1780,2670
Clayton,VLine,2023,11,1360,2020
Clayton,VLine,2023,12,980,1540
Clayton,VLine,2024,1,1820,2540
Clayton,VLine,2024,2,1680,2370
Clayton,VLine,2024,3,2300,3200
Clayton,VLine,2024,4,2240,2980
Clayton,VLine,2024,5,340,440
Clayton,VLine,2024,6,820,1240
Clifton Hill,Metro,2023,7,67140,63280
Clifton Hill,Metro,2023,8,84000,78240
Clifton Hill,Metro,2023,9,73940,74170
Clifton Hill,Metro,2023,10,69220,72460
Clifton Hill,Metro,2023,11,61430,61070
Clifton Hill,Metro,2023,12,62310,58690
Clifton Hill,Metro,2024,1,52690,57820
Clifton Hill,Metro,2024,2,62850,63550
Clifton Hill,Metro,2024,3,70070,67290
Clifton Hill,Metro,2024,4,68280,65790
Clifton Hill,Metro,2024,5,73250,72140
Clifton Hill,Metro,2024,6,61310,57400
Clunes,VLine,2023,7,20,30
Clunes,VLine,2023,8,10,30
Clunes,VLine,2023,9,30,30
Clunes,VLine,2023,10,20,40
Clunes,VLine,2023,11,50,20
Clunes,VLine,2023,12,70,60
Clunes,VLine,2024,1,30,30
Clunes,VLine,2024,2,50,40
Clunes,VLine,2024,3,100,170
Clunes,VLine,2024,4,110,60
Clunes,VLine,2024,5,70,50
Clunes,VLine,2024,6,20,0
Cobblebank,VLine,2023,7,19560,20000
Cobblebank,VLine,2023,8,16200,15760
Cobblebank,VLine,2023,9,21180,22860
Cobblebank,VLine,2023,10,22720,25080
Cobblebank,VLine,2023,11,21750,23380
Cobblebank,VLine,2023,12,19160,20440
Cobblebank,VLine,2024,1,19100,21500
Cobblebank,VLine,2024,2,22170,25510
Cobblebank,VLine,2024,3,24520,26860
Cobblebank,VLine,2024,4,24130,26160
Cobblebank,VLine,2024,5,28340,30190
Cobblebank,VLine,2024,6,23290,25910
Coburg,Metro,2023,7,36130,37080
Coburg,Metro,2023,8,38420,40550
Coburg,Metro,2023,9,37680,40190
Coburg,Metro,2023,10,38870,41440
Coburg,Metro,2023,11,38600,40830
Coburg,Metro,2023,12,36050,38950
Coburg,Metro,2024,1,36840,39150
Coburg,Metro,2024,2,41430,44570
Coburg,Metro,2024,3,43380,46480
Coburg,Metro,2024,4,37690,40340
Coburg,Metro,2024,5,43390,47160
Coburg,Metro,2024,6,38210,41390
Colac,VLine,2023,7,2540,2310
Colac,VLine,2023,8,2130,1830
Colac,VLine,2023,9,2050,1700
Colac,VLine,2023,10,2320,2210
Colac,VLine,2023,11,1590,1310
Colac,VLine,2023,12,2670,2160
Colac,VLine,2024,1,2880,2510
Colac,VLine,2024,2,1540,1210
Colac,VLine,2024,3,2800,2560
Colac,VLine,2024,4,2120,1940
Colac,VLine,2024,5,2020,1820
Colac,VLine,2024,6,1080,1030
Collingwood,Metro,2023,7,33210,48290
Collingwood,Metro,2023,8,38350,51440
Collingwood,Metro,2023,9,32310,47800
Collingwood,Metro,2023,10,35510,51710
Collingwood,Metro,2023,11,34110,51340
Collingwood,Metro,2023,12,26980,43940
Collingwood,Metro,2024,1,26940,40290
Collingwood,Metro,2024,2,38210,56230
Collingwood,Metro,2024,3,37730,53990
Collingwood,Metro,2024,4,35130,52320
Collingwood,Metro,2024,5,37710,55310
Collingwood,Metro,2024,6,32960,50690
Coolaroo,Metro,2023,7,17730,16390
Coolaroo,Metro,2023,8,21010,19770
Coolaroo,Metro,2023,9,18470,16760
Coolaroo,Metro,2023,10,18820,16870
Coolaroo,Metro,2023,11,17740,16170
Coolaroo,Metro,2023,12,16080,14850
Coolaroo,Metro,2024,1,14380,14000
Coolaroo,Metro,2024,2,19070,17910
Coolaroo,Metro,2024,3,21070,19760
Coolaroo,Metro,2024,4,20070,19120
Coolaroo,Metro,2024,5,23000,21380
Coolaroo,Metro,2024,6,16360,15900
Corio,VLine,2023,7,940,940
Corio,VLine,2023,8,1170,1280
Corio,VLine,2023,9,1160,960
Corio,VLine,2023,10,1160,1200
Corio,VLine,2023,11,1410,1340
Corio,VLine,2023,12,1030,820
Corio,VLine,2024,1,1230,1110
Corio,VLine,2024,2,970,1060
Corio,VLine,2024,3,1280,1410
Corio,VLine,2024,4,840,1090
Corio,VLine,2024,5,1670,1820
Corio,VLine,2024,6,1260,1570
Craigieburn,Metro,2023,7,110910,111330
Craigieburn,Metro,2023,8,125950,127700
Craigieburn,Metro,2023,9,107730,105320
Craigieburn,Metro,2023,10,109740,108290
Craigieburn,Metro,2023,11,114970,112770
Craigieburn,Metro,2023,12,107360,106030
Craigieburn,Metro,2024,1,95130,95380
Craigieburn,Metro,2024,2,120460,118610
Craigieburn,Metro,2024,3,129590,127000
Craigieburn,Metro,2024,4,120350,119170
Craigieburn,Metro,2024,5,137220,134500
Craigieburn,Metro,2024,6,108020,106360
Craigieburn,VLine,2023,7,470,760
Craigieburn,VLine,2023,8,510,550
Craigieburn,VLine,2023,9,400,810
Craigieburn,VLine,2023,10,510,1010
Craigieburn,VLine,2023,11,120,230
Craigieburn,VLine,2023,12,580,940
Craigieburn,VLine,2024,1,480,650
Craigieburn,VLine,2024,2,540,710
Craigieburn,VLine,2024,3,330,480
Craigieburn,VLine,2024,4,460,830
Craigieburn,VLine,2024,5,650,770
Craigieburn,VLine,2024,6,410,720
Cranbourne,Metro,2023,7,77670,82700
Cranbourne,Metro,2023,8,88170,92620
Cranbourne,Metro,2023,9,80870,85890
Cranbourne,Metro,2023,10,71290,76150
Cranbourne,Metro,2023,11,61140,67360
Cranbourne,Metro,2023,12,66340,73950
Cranbourne,Metro,2024,1,67630,74770
Cranbourne,Metro,2024,2,78970,85580
Cranbourne,Metro,2024,3,89880,98190
Cranbourne,Metro,2024,4,82960,90150
Cranbourne,Metro,2024,5,90020,100390
Cranbourne,Metro,2024,6,74240,81000
Creswick,VLine,2023,7,0,10
Creswick,VLine,2023,8,50,50
Creswick,VLine,2023,9,10,0
Creswick,VLine,2023,10,0,60
Creswick,VLine,2023,11,10,20
Creswick,VLine,2023,12,20,30
Creswick,VLine,2024,1,30,30
Creswick,VLine,2024,2,20,10
Creswick,VLine,2024,3,50,20
Creswick,VLine,2024,4,50,80
Creswick,VLine,2024,5,50,10
Creswick,VLine,2024,6,10,40
Crib Point,Metro,2023,7,0,0
Crib Point,Metro,2023,8,340,200
Crib Point,Metro,2023,9,580,260
Crib Point,Metro,2023,10,190,230
Crib Point,Metro,2023,11,520,260
Crib Point,Metro,2023,12,210,110
Crib Point,Metro,2024,1,200,110
Crib Point,Metro,2024,2,210,140
Crib Point,Metro,2024,3,540,260
Crib Point,Metro,2024,4,380,220
Crib Point,Metro,2024,5,240,170
Crib Point,Metro,2024,6,350,260
Croxton,Metro,2023,7,14720,13580
Croxton,Metro,2023,8,15360,12960
Croxton,Metro,2023,9,14900,14080
Croxton,Metro,2023,10,15070,14140
Croxton,Metro,2023,11,15250,15050
Croxton,Metro,2023,12,14610,13810
Croxton,Metro,2024,1,13330,12710
Croxton,Metro,2024,2,16990,16210
Croxton,Metro,2024,3,17590,17140
Croxton,Metro,2024,4,16740,15660
Croxton,Metro,2024,5,16510,15450
Croxton,Metro,2024,6,15930,14500
Croydon,Metro,2023,7,43150,49160
Croydon,Metro,2023,8,39350,44180
Croydon,Metro,2023,9,40150,44590
Croydon,Metro,2023,10,32980,37350
Croydon,Metro,2023,11,41830,46270
Croydon,Metro,2023,12,39120,44280
Croydon,Metro,2024,1,33930,38040
Croydon,Metro,2024,2,0,0
Croydon,Metro,2024,3,0,0
Dandenong,Metro,2023,7,165810,134960
Dandenong,Metro,2023,8,180490,149840
Dandenong,Metro,2023,9,171650,136910
Dandenong,Metro,2023,10,185190,150570
Dandenong,Metro,2023,11,166790,130300
Dandenong,Metro,2023,12,178850,137670
Dandenong,Metro,2024,1,150930,121590
Dandenong,Metro,2024,2,179550,142060
Dandenong,Metro,2024,3,195280,156840
Dandenong,Metro,2024,4,176380,139410
Dandenong,Metro,2024,5,203970,160140
Dandenong,Metro,2024,6,161500,126640
Dandenong,VLine,2023,7,5030,3950
Dandenong,VLine,2023,8,3920,3210
Dandenong,VLine,2023,9,4540,3610
Dandenong,VLine,2023,10,6200,4850
Dandenong,VLine,2023,11,4940,3860
Dandenong,VLine,2023,12,4230,3350
Dandenong,VLine,2024,1,6780,4990
Dandenong,VLine,2024,2,5880,4620
Dandenong,VLine,2024,3,6550,4910
Dandenong,VLine,2024,4,7050,5330
Dandenong,VLine,2024,5,810,720
Dandenong,VLine,2024,6,3200,2730
Darebin,Metro,2023,7,5950,5140
Darebin,Metro,2023,8,6870,5200
Darebin,Metro,2023,9,5300,4300
Darebin,Metro,2023,10,5920,4820
Darebin,Metro,2023,11,5640,4960
Darebin,Metro,2023,12,4420,3550
Darebin,Metro,2024,1,3630,2860
Darebin,Metro,2024,2,7050,6160
Darebin,Metro,2024,3,7150,6590
Darebin,Metro,2024,4,5580,4740
Darebin,Metro,2024,5,7170,6020
Darebin,Metro,2024,6,5310,4430
Darling,Metro,2023,7,21700,19400
Darling,Metro,2023,8,22260,20230
Darling,Metro,2023,9,18380,16640
Darling,Metro,2023,10,20720,24300
Darling,Metro,2023,11,24970,18440
Darling,Metro,2023,12,22600,21540
Darling,Metro,2024,1,16100,14960
Darling,Metro,2024,2,22020,26880
Darling,Metro,2024,3,21370,19430
Darling,Metro,2024,4,18080,16610
Darling,Metro,2024,5,23000,20660
Darling,Metro,2024,6,18110,18100
Deer Park,VLine,2023,7,47900,52070
Deer Park,VLine,2023,8,37970,41290
Deer Park,VLine,2023,9,43030,47010
Deer Park,VLine,2023,10,46880,50060
Deer Park,VLine,2023,11,48470,50770
Deer Park,VLine,2023,12,45320,48510
Deer Park,VLine,2024,1,46030,51230
Deer Park,VLine,2024,2,51250,56020
Deer Park,VLine,2024,3,59450,62830
Deer Park,VLine,2024,4,56340,59910
Deer Park,VLine,2024,5,64160,68140
Deer Park,VLine,2024,6,54590,59900
Dennis,Metro,2023,7,17880,14030
Dennis,Metro,2023,8,19670,13650
Dennis,Metro,2023,9,16990,12430
Dennis,Metro,2023,10,18590,13990
Dennis,Metro,2023,11,18460,14390
Dennis,Metro,2023,12,15500,11020
Dennis,Metro,2024,1,15340,11840
Dennis,Metro,2024,2,19090,15340
Dennis,Metro,2024,3,19520,15990
Dennis,Metro,2024,4,19200,15080
Dennis,Metro,2024,5,20400,15560
Dennis,Metro,2024,6,17070,13070
Diamond Creek,Metro,2023,7,9220,8630
Diamond Creek,Metro,2023,8,10770,9860
Diamond Creek,Metro,2023,9,10430,9450
Diamond Creek,Metro,2023,10,8460,8000
Diamond Creek,Metro,2023,11,10080,9510
Diamond Creek,Metro,2023,12,3270,3100
Diamond Creek,Metro,2024,1,8730,7780
Diamond Creek,Metro,2024,2,9880,9480
Diamond Creek,Metro,2024,3,10520,9840
Diamond Creek,Metro,2024,4,10390,9330
Diamond Creek,Metro,2024,5,11520,10700
Diamond Creek,Metro,2024,6,10030,9490
Diggers Rest,Metro,2023,7,9130,9680
Diggers Rest,Metro,2023,8,14790,14960
Diggers Rest,Metro,2023,9,12640,12530
Diggers Rest,Metro,2023,10,12540,12140
Diggers Rest,Metro,2023,11,11260,10990
Diggers Rest,Metro,2023,12,10550,10540
Diggers Rest,Metro,2024,1,10350,10630
Diggers Rest,Metro,2024,2,15090,14620
Diggers Rest,Metro,2024,3,14920,15010
Diggers Rest,Metro,2024,4,13550,13030
Diggers Rest,Metro,2024,5,15260,14870
Diggers Rest,Metro,2024,6,12890,12860
Dingee,VLine,2023,7,10,0
Dingee,VLine,2023,8,0,0
Dingee,VLine,2023,9,10,10
Dingee,VLine,2023,10,0,0
Dingee,VLine,2023,11,10,10
Dingee,VLine,2023,12,0,0
Dingee,VLine,2024,1,0,0
Dingee,VLine,2024,2,0,0
Dingee,VLine,2024,3,10,0
Dingee,VLine,2024,4,10,0
Dingee,VLine,2024,5,0,0
Dingee,VLine,2024,6,0,0
Donnybrook,VLine,2023,7,11390,10960
Donnybrook,VLine,2023,8,11210,11280
Donnybrook,VLine,2023,9,10610,10320
Donnybrook,VLine,2023,10,10860,10810
Donnybrook,VLine,2023,11,2770,2480
Donnybrook,VLine,2023,12,9670,9080
Donnybrook,VLine,2024,1,10040,9970
Donnybrook,VLine,2024,2,9800,10430
Donnybrook,VLine,2024,3,5290,5370
Donnybrook,VLine,2024,4,11150,11210
Donnybrook,VLine,2024,5,14300,15060
Donnybrook,VLine,2024,6,12420,12220
Drouin,VLine,2023,7,7530,6460
Drouin,VLine,2023,8,5550,5000
Drouin,VLine,2023,9,5980,5440
Drouin,VLine,2023,10,8330,7440
Drouin,VLine,2023,11,6690,5790
Drouin,VLine,2023,12,5280,4400
Drouin,VLine,2024,1,8050,7110
Drouin,VLine,2024,2,7850,7150
Drouin,VLine,2024,3,9180,8190
Drouin,VLine,2024,4,9060,8320
Drouin,VLine,2024,5,1180,1110
Drouin,VLine,2024,6,4490,4190
Eaglehawk,VLine,2023,7,70,20
Eaglehawk,VLine,2023,8,40,20
Eaglehawk,VLine,2023,9,80,40
Eaglehawk,VLine,2023,10,50,20
Eaglehawk,VLine,2023,11,100,30
Eaglehawk,VLine,2023,12,80,20
Eaglehawk,VLine,2024,1,200,30
Eaglehawk,VLine,2024,2,90,20
Eaglehawk,VLine,2024,3,140,20
Eaglehawk,VLine,2024,4,140,0
Eaglehawk,VLine,2024,5,160,30
Eaglehawk,VLine,2024,6,130,40
Eaglemont,Metro,2023,7,6640,5680
Eaglemont,Metro,2023,8,6690,5540
Eaglemont,Metro,2023,9,6770,5380
Eaglemont,Metro,2023,10,6720,5770
Eaglemont,Metro,2023,11,6460,6080
Eaglemont,Metro,2023,12,7730,6110
Eaglemont,Metro,2024,1,5100,4620
Eaglemont,Metro,2024,2,6940,5990
Eaglemont,Metro,2024,3,7280,6220
Eaglemont,Metro,2024,4,7290,6460
Eaglemont,Metro,2024,5,7370,6020
Eaglemont,Metro,2024,6,5970,5080
East Camberwell,Metro,2023,7,10630,10240
East Camberwell,Metro,2023,8,14670,12080
East Camberwell,Metro,2023,9,9540,8100
East Camberwell,Metro,2023,10,12400,11060
East Camberwell,Metro,2023,11,10690,9510
East Camberwell,Metro,2023,12,7070,6200
East Camberwell,Metro,2024,1,5530,4090
East Camberwell,Metro,2024,2,12780,11280
East Camberwell,Metro,2024,3,13980,11980
East Camberwell,Metro,2024,4,10780,8860
East Camberwell,Metro,2024,5,14430,12860
East Camberwell,Metro,2024,6,12290,10590
East Malvern,Metro,2023,7,34480,31900
East Malvern,Metro,2023,8,26550,24480
East Malvern,Metro,2023,9,24030,22520
East Malvern,Metro,2023,10,20610,17490
East Malvern,Metro,2023,11,24290,22640
East Malvern,Metro,2023,12,21230,20210
East Malvern,Metro,2024,1,18160,17000
East Malvern,Metro,2024,2,25090,22580
East Malvern,Metro,2024,3,28000,26710
East Malvern,Metro,2024,4,22120,20060
East Malvern,Metro,2024,5,31350,30110
East Malvern,Metro,2024,6,24000,22860
East Pakenham,Metro,2024,6,1220,1750
East Richmond,Metro,2023,7,38700,62680
East Richmond,Metro,2023,8,44180,64750
East Richmond,Metro,2023,9,36730,56370
East Richmond,Metro,2023,10,40480,57690
East Richmond,Metro,2023,11,42030,63350
East Richmond,Metro,2023,12,34370,56390
East Richmond,Metro,2024,1,33460,53280
East Richmond,Metro,2024,2,46090,67840
East Richmond,Metro,2024,3,44830,65950
East Richmond,Metro,2024,4,40680,60060
East Richmond,Metro,2024,5,50360,76210
East Richmond,Metro,2024,6,40700,65370
Echuca,VLine,2023,7,2090,1830
Echuca,VLine,2023,8,1810,1600
Echuca,VLine,2023,9,2360,2270
Echuca,VLine,2023,10,2340,2250
Echuca,VLine,2023,11,2500,2210
Echuca,VLine,2023,12,2880,2700
Echuca,VLine,2024,1,2400,2160
Echuca,VLine,2024,2,1410,1430
Echuca,VLine,2024,3,2650,2550
Echuca,VLine,2024,4,3210,2680
Echuca,VLine,2024,5,2740,2570
Echuca,VLine,2024,6,2480,2450
Edithvale,Metro,2023,7,2150,3290
Edithvale,Metro,2023,8,11640,11400
Edithvale,Metro,2023,9,10900,10590
Edithvale,Metro,2023,10,8040,7750
Edithvale,Metro,2023,11,9190,8770
Edithvale,Metro,2023,12,9760,9340
Edithvale,Metro,2024,1,10760,10410
Edithvale,Metro,2024,2,13780,13730
Edithvale,Metro,2024,3,14210,13930
Edithvale,Metro,2024,4,10940,10560
Edithvale,Metro,2024,5,13890,13060
Edithvale,Metro,2024,6,10660,9850
Elmore,VLine,2023,7,30,100
Elmore,VLine,2023,8,10,40
Elmore,VLine,2023,9,60,60
Elmore,VLine,2023,10,20,30
Elmore,VLine,2023,11,10,70
Elmore,VLine,2023,12,40,40
Elmore,VLine,2024,1,30,60
Elmore,VLine,2024,2,10,40
Elmore,VLine,2024,3,30,30
Elmore,VLine,2024,4,60,60
Elmore,VLine,2024,5,50,60
Elmore,VLine,2024,6,30,40
Elsternwick,Metro,2023,7,70430,71910
Elsternwick,Metro,2023,8,64520,64830
Elsternwick,Metro,2023,9,46330,45940
Elsternwick,Metro,2023,10,58690,59140
Elsternwick,Metro,2023,11,61260,63160
Elsternwick,Metro,2023,12,58310,60720
Elsternwick,Metro,2024,1,57340,59870
Elsternwick,Metro,2024,2,67100,69960
Elsternwick,Metro,2024,3,65710,66940
Elsternwick,Metro,2024,4,68200,69430
Elsternwick,Metro,2024,5,76850,78350
Elsternwick,Metro,2024,6,61390,62780
Eltham,Metro,2023,7,29960,28180
Eltham,Metro,2023,8,33940,30570
Eltham,Metro,2023,9,31320,29600
Eltham,Metro,2023,10,26640,25660
Eltham,Metro,2023,11,32040,31210
Eltham,Metro,2023,12,11150,10740
Eltham,Metro,2024,1,25740,25860
Eltham,Metro,2024,2,32300,32470
Eltham,Metro,2024,3,37680,37160
Eltham,Metro,2024,4,33500,32490
Eltham,Metro,2024,5,35330,34120
Eltham,Metro,2024,6,32760,32310
Epping,Metro,2023,7,54730,56610
Epping,Metro,2023,8,64090,61500
Epping,Metro,2023,9,58780,59600
Epping,Metro,2023,10,62140,64800
Epping,Metro,2023,11,56940,60260
Epping,Metro,2023,12,49820,52100
Epping,Metro,2024,1,35820,40170
Epping,Metro,2024,2,60290,62500
Epping,Metro,2024,3,67200,70880
Epping,Metro,2024,4,59490,62040
Epping,Metro,2024,5,62830,66450
Epping,Metro,2024,6,56350,58440
Epsom,VLine,2023,7,270,120
Epsom,VLine,2023,8,180,90
Epsom,VLine,2023,9,330,120
Epsom,VLine,2023,10,400,240
Epsom,VLine,2023,11,330,240
Epsom,VLine,2023,12,430,220
Epsom,VLine,2024,1,420,220
Epsom,VLine,2024,2,260,90
Epsom,VLine,2024,3,520,180
Epsom,VLine,2024,4,620,240
Epsom,VLine,2024,5,600,330
Epsom,VLine,2024,6,520,190
Essendon,Metro,2023,7,110520,106430
Essendon,Metro,2023,8,116730,119450
Essendon,Metro,2023,9,98450,95760
Essendon,Metro,2023,10,109080,110900
Essendon,Metro,2023,11,103330,102830
Essendon,Metro,2023,12,95260,93540
Essendon,Metro,2024,1,84170,83500
Essendon,Metro,2024,2,112890,112380
Essendon,Metro,2024,3,116240,113770
Essendon,Metro,2024,4,110020,107750
Essendon,Metro,2024,5,125670,123550
Essendon,Metro,2024,6,101690,99820
Essendon,VLine,2023,7,250,920
Essendon,VLine,2023,8,450,800
Essendon,VLine,2023,9,360,720
Essendon,VLine,2023,10,340,780
Essendon,VLine,2023,11,80,170
Essendon,VLine,2023,12,210,370
Essendon,VLine,2024,1,200,340
Essendon,VLine,2024,2,130,440
Essendon,VLine,2024,3,80,230
Essendon,VLine,2024,4,170,450
Essendon,VLine,2024,5,330,710
Essendon,VLine,2024,6,270,570
Euroa,VLine,2023,7,360,370
Euroa,VLine,2023,8,310,460
Euroa,VLine,2023,9,370,390
Euroa,VLine,2023,10,390,700
Euroa,VLine,2023,11,440,440
Euroa,VLine,2023,12,600,470
Euroa,VLine,2024,1,550,530
Euroa,VLine,2024,2,290,480
Euroa,VLine,2024,3,300,430
Euroa,VLine,2024,4,580,600
Euroa,VLine,2024,5,420,510
Euroa,VLine,2024,6,400,480
Fairfield,Metro,2023,7,32700,29950
Fairfield,Metro,2023,8,35220,29560
Fairfield,Metro,2023,9,33080,30080
Fairfield,Metro,2023,10,34590,31520
Fairfield,Metro,2023,11,34750,32480
Fairfield,Metro,2023,12,30420,27600
Fairfield,Metro,2024,1,29650,28250
Fairfield,Metro,2024,2,35650,34070
Fairfield,Metro,2024,3,37090,35520
Fairfield,Metro,2024,4,35480,33020
Fairfield,Metro,2024,5,36240,34570
Fairfield,Metro,2024,6,32000,30800
Fawkner,Metro,2023,7,10460,8810
Fawkner,Metro,2023,8,12130,10070
Fawkner,Metro,2023,9,11520,9890
Fawkner,Metro,2023,10,11230,9580
Fawkner,Metro,2023,11,10460,9110
Fawkner,Metro,2023,12,9730,8350
Fawkner,Metro,2024,1,10330,8760
Fawkner,Metro,2024,2,11460,10090
Fawkner,Metro,2024,3,12640,10820
Fawkner,Metro,2024,4,10900,8980
Fawkner,Metro,2024,5,12190,11110
Fawkner,Metro,2024,6,9610,8550
Ferntree Gully,Metro,2023,7,24670,26290
Ferntree Gully,Metro,2023,8,22940,23490
Ferntree Gully,Metro,2023,9,23060,24260
Ferntree Gully,Metro,2023,10,25720,26360
Ferntree Gully,Metro,2023,11,25490,25330
Ferntree Gully,Metro,2023,12,23120,24070
Ferntree Gully,Metro,2024,1,20900,22450
Ferntree Gully,Metro,2024,2,4200,5360
Ferntree Gully,Metro,2024,3,5420,6080
Ferntree Gully,Metro,2024,4,22530,23420
Ferntree Gully,Metro,2024,5,26360,27950
Ferntree Gully,Metro,2024,6,18130,19630
Flagstaff,Metro,2023,7,412530,450120
Flagstaff,Metro,2023,8,436970,473060
Flagstaff,Metro,2023,9,373760,414030
Flagstaff,Metro,2023,10,418280,451070
Flagstaff,Metro,2023,11,401460,432760
Flagstaff,Metro,2023,12,315680,343180
Flagstaff,Metro,2024,1,331530,347940
Flagstaff,Metro,2024,2,443750,471700
Flagstaff,Metro,2024,3,435710,463870
Flagstaff,Metro,2024,4,402750,433400
Flagstaff,Metro,2024,5,480780,513450
Flagstaff,Metro,2024,6,400630,434040
Flemington Bridge,Metro,2023,7,15440,17930
Flemington Bridge,Metro,2023,8,16950,19760
Flemington Bridge,Metro,2023,9,17460,20040
Flemington Bridge,Metro,2023,10,17970,21220
Flemington Bridge,Metro,2023,11,18100,21740
Flemington Bridge,Metro,2023,12,16390,18310
Flemington Bridge,Metro,2024,1,17460,22520
Flemington Bridge,Metro,2024,2,22000,26910
Flemington Bridge,Metro,2024,3,23310,27770
Flemington Bridge,Metro,2024,4,18350,21930
Flemington Bridge,Metro,2024,5,22960,27890
Flemington Bridge,Metro,2024,6,19750,24440
Flemington Racecourse,Metro,2023,7,2450,2130
Flemington Racecourse,Metro,2023,8,590,570
Flemington Racecourse,Metro,2023,9,2650,2140
Flemington Racecourse,Metro,2023,10,2550,2650
Flemington Racecourse,Metro,2023,11,66690,93490
Flemington Racecourse,Metro,2023,12,17960,26590
Flemington Racecourse,Metro,2024,1,3620,3410
Flemington Racecourse,Metro,2024,2,10850,11790
Flemington Racecourse,Metro,2024,3,8870,10040
Flemington Racecourse,Metro,2024,4,7540,7060
Flemington Racecourse,Metro,2024,5,740,980
Flemington Racecourse,Metro,2024,6,2160,2400
Flinders Street,Metro,2023,7,3242760,3200150
Flinders Street,Metro,2023,8,3960160,3917740
Flinders Street,Metro,2023,9,3545170,3459700
Flinders Street,Metro,2023,10,3677070,3585030
Flinders Street,Metro,2023,11,3579530,3544810
Flinders Street,Metro,2023,12,3463350,3414920
Flinders Street,Metro,2024,1,3288830,3199580
Flinders Street,Metro,2024,2,3832100,3772100
Flinders Street,Metro,2024,3,4263410,4195080
Flinders Street,Metro,2024,4,3920840,3864860
Flinders Street,Metro,2024,5,4159570,4115420
Flinders Street,Metro,2024,6,3484350,3450910
Flinders Street,VLine,2023,7,8510,10680
Flinders Street,VLine,2023,8,6850,8690
Flinders Street,VLine,2023,9,8760,11480
Flinders Street,VLine,2023,10,10120,12390
Flinders Street,VLine,2023,11,7810,9770
Flinders Street,VLine,2023,12,7330,9420
Flinders Street,VLine,2024,1,12120,14530
Flinders Street,VLine,2024,2,9810,11230
Flinders Street,VLine,2024,3,12310,14930
Flinders Street,VLine,2024,4,13010,16220
Flinders Street,VLine,2024,5,1500,1840
Flinders Street,VLine,2024,6,5320,6830
Footscray,Metro,2023,7,229940,201540
Footscray,Metro,2023,8,349380,305390
Footscray,Metro,2023,9,311110,278730
Footscray,Metro,2023,10,350970,303530
Footscray,Metro,2023,11,321960,282730
Footscray,Metro,2023,12,316430,258320
Footscray,Metro,2024,1,325010,257130
Footscray,Metro,2024,2,369000,302260
Footscray,Metro,2024,3,367910,305470
